msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Price,average_value_Price,pct_coef_Price,average_pct_Price,trend_coef_Rent,average_value_Rent,pct_coef_Rent,average_pct_Rent,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Price,normalized_pct_coef_Price,normalized_average_pct_Price,Price_weight,normalized_trend_coef_Rent,normalized_pct_coef_Rent,normalized_average_pct_Rent,Rent_weight,total_weight,avg_insurance,prop_tax,Jobs,Rent,Price,rent_price_ratio,rank
"Raleigh, NC",48.022469914711735,1580.909090909091,2.42136177830447e-07,0.0025237646160858125,74.33635403161412,2023.140700201396,5.656579267834634e-07,0.006390798355936348,0.21443322692093167,5.933104537690277,8.324179189266397e-07,0.00425221132972556,0.22068819927750508,0.4880332191977867,0.6706291258191928,2.682516503276771,0.2827823043106759,0.4483585374299478,0.6909928088648076,0.6909928088648076,0.3658678288012112,0.5166657744511768,0.38195809359192234,0.7639161871838447,4.137425499325423,4375.0,0.0084,740500.0,1753.1061993046617,445409.0297149904,0.003935946696964012,34
"Spokane, WA",10.398601963877224,382.72727272727275,1.7700887062366964e-07,0.0015933353664819385,87.93106403029546,2151.5446298931233,-1.0418963245354366e-06,0.007904303222196266,0.255148242345367,6.936809889403717,-1.4485331304756614e-07,0.006434663730161005,0.08032688596242016,0.45832824911446407,0.4603444577289049,1.8413778309156197,0.3405133804834268,0.22384345450249257,0.8946836164326915,0.8946836164326915,0.4507219009252218,0.3070801261564245,0.6730132451949359,1.3460264903898718,4.082087937738183,2801.0,0.0098,274400.0,1511.3342190016103,412105.5847682779,0.0036673470946806406,39
"Charlotte, NC",72.83060444302997,2461.818181818182,-2.0014954351989867e-07,0.002097838119886929,70.29126179172964,1925.6196197353238,3.8849849407213445e-07,0.007414548595152298,0.23654034391357928,6.697940542104274,4.880767066117542e-07,0.004909515827479688,0.3132385544893173,0.2863039494879289,0.5743662321900708,2.297464928760283,0.26560448085955224,0.4236160040479907,0.8287713635443271,0.8287713635443271,0.41194122163166663,0.4428183369574667,0.46961721514023175,0.9392344302804635,4.065470722585074,4375.0,0.0084,1363200.0,1771.2063150325885,383795.9124220579,0.004614969200309784,40
"Fresno, CA",18.35137154009765,678.1818181818181,-5.7646051159406974e-08,0.0019911669090443263,65.04349242160387,1784.845480466629,-1.4335760361444852e-07,0.006282614730846916,0.30048176648755653,8.2523003792373,9.736030450138568e-07,0.00579238208704733,0.10999584992086375,0.35130067910700463,0.5502576606072495,2.201030642428998,0.24331938810853762,0.34933563946333823,0.6764332190997996,0.6764332190997996,0.5452013966860976,0.5469443452434322,0.587357594253369,1.174715188506738,4.0521790500355355,2598.0,0.0076,393600.0,1933.58343079922,397214.2287506995,0.004867860441154489,41
"Salt Lake City, UT",45.77566626435933,1469.090909090909,-1.4581137507988475e-07,0.002024234051573029,104.90394342171034,2677.107473712748,-1.0401009939850645e-06,0.007117422802494535,0.23175952002812392,6.456958436079356,1.3727155460843833e-07,0.004965325720390872,0.21230617137073332,0.311087926242386,0.5577311069701006,2.2309244278804026,0.41259013630328095,0.2240941948971438,0.7887835220745701,0.7887835220745701,0.40197751731865894,0.3675846425620763,0.4770601068335268,0.9541202136670536,3.9738281636220263,2876.0,0.0063,826800.0,1693.4366801437557,548422.7365611434,0.0030878309144554495,48
"Atlanta, GA",138.3279284013837,4861.818181818182,-1.1794010584231878e-07,0.001835613954820056,70.28343103162898,1928.3994713450975,2.6329287296643554e-07,0.007371942094588769,0.29316713527019234,7.826275374994767,-3.171076305422202e-08,0.005435413630877769,0.5575858507702728,0.32380018557559503,0.515101412710442,2.060405650841768,0.2655712268800333,0.4061294710849715,0.8230372871624833,0.8230372871624833,0.5299569902083276,0.33134468436118536,0.5397517412656038,1.0795034825312075,3.9629464205354585,4006.0,0.0092,3078000.0,1919.1852151724595,385770.9266957661,0.0049749348184706605,50
"Knoxville, TN",16.018913473142412,514.5454545454545,3.138470910861558e-07,0.0013172066023008082,59.50923844244118,1728.7507172659627,2.5179702992695363e-06,0.007480388554811382,0.2762104600979801,8.151160584948675,2.497247434776702e-06,0.0064198939127180785,0.10129427575103045,0.5207410129676924,0.3979370844109106,1.5917483376436423,0.2198177144383099,0.7210234094548824,0.8376322498567288,0.8376322498567288,0.49461762159831885,0.873705214438379,0.6710435200114029,1.3420870400228058,3.771467627523177,4873.0,0.0071,439100.0,1777.676192019433,342592.3016640567,0.005188897074992094,57
"Sacramento, CA",45.89053483470843,1729.090909090909,-9.94307188129875e-08,0.0018334422119667564,90.60557396645355,2412.9204941452817,-1.2821051259622741e-06,0.005583961722984842,0.31979862838572937,9.166122515316083,-8.3507375358014e-07,0.005400843909662878,0.2127347052847343,0.33224243217764254,0.5146105809515757,2.058442323806303,0.3518709112335567,0.1902952871992713,0.5824069635167419,0.5824069635167419,0.5854596251462884,0.15905540818424224,0.5351414709810987,1.0702829419621973,3.711132229285242,2598.0,0.0076,1095100.0,2257.290357841637,584288.8717138467,0.0038633122537838384,58
"Chattanooga, TN",11.189897735901969,418.1818181818182,7.309571484710782e-08,0.0016768677297878717,49.68493587141322,1385.769119742363,1.2407602701258887e-06,0.006436082989249972,0.2220234847315525,6.157673202647145,1.1426447336852527e-06,0.005299235546318261,0.08327892996616815,0.4109328121465867,0.47922345932957905,1.9168938373183162,0.17809798962423284,0.542645034122479,0.6970873142315868,0.6970873142315868,0.3816866680424145,0.5831970361544948,0.5215908260316368,1.0431816520632735,3.6571628036131765,4873.0,0.0071,286100.0,1540.7086406428016,303161.206082139,0.005082143129571003,60
"Grand Rapids, MI",11.884871898578655,584.5454545454545,-1.8724775437595953e-08,0.0013425047363308487,54.10997101053833,1544.9468185508479,-2.353886441869329e-07,0.006817401762392887,0.215516897044676,6.865604513679978,3.909186047628978e-08,0.005842600211756853,0.08587163219234072,0.36905291515831845,0.40365467091206103,1.6146186836482441,0.1968892724620948,0.33648235212384153,0.7484060318477458,0.7484060318477458,0.3681263032701574,0.3465290193422065,0.5940547592855288,1.1881095185710575,3.5511342340670473,3564.0,0.0154,585700.0,1598.2777921109964,325159.0774157741,0.004915371899851076,63
"Greenville, SC",16.933942466326222,628.1818181818181,2.620470891712884e-07,0.001571739459923343,47.40311926915085,1336.6950384708412,6.19765408036846e-07,0.006359148819447796,0.19217013963879634,5.723025044352307,9.253031133215533e-07,0.004677319256727839,0.1047079245383506,0.4971147097595496,0.4554636051066164,1.8218544204264655,0.16840806405095957,0.45591532478604,0.6867333447624999,0.6867333447624999,0.3194693786410353,0.5365859389329609,0.43865112942473333,0.8773022588494667,3.385890024038432,4319.0,0.0057,465900.0,1570.9723763912125,294819.8955764363,0.005328583314635614,68
"San Diego, CA",41.37253131876002,1753.6363636363637,-1.1614164191949144e-08,0.0013491832169169988,144.064101389551,4375.401201377196,7.292814923834091e-07,0.0064561028098935255,0.40296358580183583,11.808699048005012,7.855635025571077e-07,0.0052484317192259015,0.19587963584080104,0.37229610919450756,0.4051640624901998,1.6206562499607993,0.5788870314042177,0.47121061745736714,0.6997816256442265,0.6997816256442265,0.7587835259531966,0.5066173734454058,0.5148155508442239,1.0296311016884478,3.350068977293474,2598.0,0.0076,1560300.0,2971.155757070846,957093.773617926,0.0031043517771926683,70
"Indianapolis, IN",40.65249939181109,1568.1818181818182,2.994255790298821e-07,0.0015308743293448062,48.49795660308834,1283.0579231886186,6.707909157180301e-07,0.006434436205488082,0.18602871673939372,5.454913428581037,1.6024097435808401e-06,0.004544635722864578,0.19319345197933813,0.5141632715783891,0.4462277492649901,1.7849109970599604,0.17305738261152082,0.46304167593658907,0.6968656864576518,0.6968656864576518,0.3066700529815096,0.6817982683503414,0.4209562527547589,0.8419125055095178,3.32368918902713,4451.0,0.0085,1179500.0,1529.352250592349,280788.7054973604,0.0054466302263953634,72
"Durham, NC",13.288517005094866,455.45454545454544,3.043262667393675e-07,0.0014438818752078924,71.21727303643583,1970.2288174862235,8.473376605195848e-07,0.006798024499936616,0.21138137734519322,6.045365543591883,6.881036686921403e-07,0.0044151394658797334,0.09110813447956867,0.5163985057380908,0.42656673865904793,1.7062669546361917,0.2695368652730588,0.48769863977913014,0.7457981973265881,0.7457981973265881,0.3595074759605753,0.4857161315025475,0.4036864361478873,0.8073728722957746,3.2594380242585546,4375.0,0.0084,351500.0,1735.7898789638784,414599.8794218342,0.004186662768412918,77
"Seattle, WA",62.47442335283947,2580.909090909091,-3.4248436032604947e-07,0.0013616560366090016,133.0552525998236,3712.2226568766932,-1.9902396398916135e-06,0.007234030036706197,0.23925182319265076,7.622755937347533,-4.855084360786379e-07,0.00440012574973691,0.27460331420388184,0.2213841538388019,0.4079830223952108,1.6319320895808431,0.5321370317267183,0.09139543421564739,0.804476779647983,0.804476779647983,0.417592209502127,0.23402320759639864,0.40168418426500446,0.8033683685300089,3.239777237758835,2801.0,0.0098,2146400.0,2193.73452344798,752995.190225948,0.002913344669292928,79
"Bakersfield, CA",11.529888972154861,315.45454545454544,7.567357954980928e-07,0.0012231417662662467,55.23724454594705,1553.304905626424,7.700444252224197e-07,0.006133405923679488,0.2509672550631519,7.016784706298001,1.8535694934968404e-06,0.005270369923781065,0.08454731673858708,0.7227453070041118,0.3766776572885189,1.5067106291540755,0.20167633407256824,0.4769036715108824,0.6563523702662719,0.6563523702662719,0.44200831472867247,0.7356620037079807,0.5177412629703748,1.0354825259407496,3.198545525361097,2598.0,0.0076,293100.0,1754.401058597983,351384.69692782685,0.004992821468711628,82
"Columbia, SC",9.784084142983138,478.1818181818182,4.5764129929849585e-07,0.0012354894214141497,36.93268175789796,1029.7729574086554,1.4728795141021707e-06,0.0056046492625605555,0.1858377931242625,5.676927359226107,1.6180481114311674e-06,0.00494121300263643,0.07803433782492053,0.5863264461185063,0.37946832897642596,1.5178733159057038,0.12394447302306706,0.5750633934205472,0.5851911380091455,0.5851911380091455,0.3062721495043861,0.6851520736778159,0.4738443983396418,0.9476887966792836,3.0507532505941333,4319.0,0.0057,433800.0,1493.6250179330352,248244.5607102808,0.006016748216595177,90
"Tucson, AZ",9.69962023150262,333.6363636363636,2.102149382739578e-07,0.0009409200294957853,61.913421972274,1579.5254718875349,8.567601174316037e-07,0.006305628441107282,0.24054327875563872,6.469436616570969,1.2063009657474598e-06,0.005545094157841202,0.07771923291442523,0.4734737432004525,0.31289322201855324,1.251572888074213,0.23002728143220053,0.48901460388624923,0.679530454749693,0.679530454749693,0.4202837291379262,0.5968487555833042,0.5543789021589506,1.1087578043179012,3.0398611471418073,4086.0,0.0066,403800.0,1563.7728356548598,350826.115734131,0.0044574014462479316,91
"Albuquerque, NM",8.567753781659068,386.3636363636364,5.275052150998583e-07,0.0010622412154659795,52.90653743771475,1474.5703213340482,1.8343898890750895e-06,0.006077572110148152,0.20938850677265045,5.918622141460483,2.0536130047910164e-06,0.005075563679613396,0.07349664044719326,0.6181918128562127,0.34031280855339613,1.3612512342135845,0.19177879086533678,0.6255528445539007,0.648838133066694,0.648838133066694,0.3553541388800526,0.7785633473984651,0.4917616077356847,0.9835232154713694,2.993612582751648,4529.0,0.008,420900.0,1526.9191877924434,335718.3139896525,0.004548215346510724,99
"Richmond, VA",15.311589675644983,769.0909090909091,2.333865989748203e-07,0.0011953882517595931,52.94213183656224,1516.7046523115575,9.971649702750722e-07,0.00555880147262642,0.20091992531146033,5.830742276361714,1.2501215102067328e-06,0.00456245513456437,0.09865550141540155,0.4840424818359168,0.3704051345912205,1.481620538364882,0.19192994546527944,0.5086238999045365,0.5790208417880542,0.5790208417880542,0.3377047872930551,0.6062465122332904,0.4233326764388331,0.8466653528776662,2.9073067330306026,3430.0,0.0082,724100.0,1630.087015609046,367636.83344252687,0.0044339600043472776,104
"Worcester, MA",1.7790189612147387,161.8181818181818,2.4501126113062017e-07,0.0007227891157425645,66.24337365302232,1968.603284053336,1.1884018045319527e-06,0.006100320784191649,0.2705658659814483,8.32321295343364,1.1811420080222466e-06,0.005639816869008626,0.04817027750145371,0.4893445625817155,0.2635938402349775,1.05437536093991,0.24841478438959042,0.5353325187065094,0.651899699560675,0.651899699560675,0.4828537356883677,0.5914531639678556,0.5670112661241772,1.1340225322483544,2.8402975927489393,2746.0,0.0123,293600.0,1986.5728562526451,446998.24529518303,0.004444252023720534,113
"Detroit, MI",9.116276225290369,979.0909090909091,1.0121617824898373e-07,0.0009382215599264645,39.20525001256339,1143.7968190309143,-7.68300512788845e-07,0.00635699402435663,0.1698798258909809,4.939333155203947,7.748792066058433e-07,0.004465726191713749,0.07554298322809763,0.4237587304887927,0.3122833456867655,1.249133382747062,0.13359512471262802,0.26205453590922817,0.6864433477086102,0.6864433477086102,0.2730141858649371,0.5043260186809817,0.4104327583832688,0.8208655167665376,2.7564422472222097,3564.0,0.0154,2034200.0,1403.2156452517402,252394.86522524885,0.005559604566437774,121
"Portland, OR",28.887317399634387,1185.4545454545455,-5.544777757029499e-07,0.0011180787394517596,83.25278140924253,2368.253132215833,-2.1647831529929143e-06,0.005857292153573078,0.19349449697711768,5.945596561001033,-8.631102026280488e-07,0.004092695515372106,0.1493017288324552,0.12469263791847401,0.3529325485318332,1.4117301941273328,0.32064666097415734,0.06701824676692715,0.6191923729201326,0.6191923729201326,0.3222294687928479,0.15304270960340052,0.3606848234301266,0.7213696468602532,2.7522922139077184,3016.0,0.0097,1231700.0,1809.646129511547,553844.7627059835,0.0032674248297843416,122
"Winston, NC",4.4789359712029935,173.63636363636363,-5.366338038449237e-08,0.0007326777700122103,42.46923453707757,1162.0535484924724,1.5737754095785054e-06,0.005996611653493399,0.2116956926165401,5.861288361427374,1.4795773122608585e-06,0.004912622832954369,0.05824271072014629,0.35311720003032404,0.2658287574861682,1.0633150299446728,0.14745590874036274,0.5891547687637583,0.637942297073895,0.637942297073895,0.3601625397110495,0.65545561760249,0.47003157008757646,0.9400631401751529,2.6413204671937205,4375.0,0.0084,276900.0,1549.40203071782,267084.02042774257,0.005801178326716848,127
"Los Angeles, CA",68.42351094447231,4737.272727272727,-1.2688678164766976e-07,0.0009310469166174224,143.66761345291445,3914.137911183568,4.770008036865982e-07,0.005485119633975446,0.32014972192422575,9.834449089508588,-1.554022183314099e-07,0.00421436942608705,0.2967972510016411,0.3197195510684849,0.3106618172497023,1.2426472689988093,0.5772033121285758,0.4359764599181801,0.5691045781852876,0.5691045781852876,0.5861913384006561,0.3048178072828319,0.37691144011244415,0.7538228802248883,2.5655747274089853,2598.0,0.0076,6273400.0,2924.553381752241,961667.108975696,0.003041128634281026,132
"Boston, MA",29.353154708564766,1525.4545454545455,-2.8686553220297534e-08,0.000978281379876615,91.72166657425497,2828.351438935167,2.1899368171145364e-07,0.005461847428170459,0.2585026445167288,9.674183842854525,1.207829895776106e-06,0.0038440490520340598,0.1510396026884361,0.36450928632268526,0.3213371946984562,1.2853487787938247,0.35661049209722184,0.3999425342583783,0.5659725536375121,0.5659725536375121,0.4577128029502974,0.597176650010938,0.327524955170013,0.655049910340026,2.5063712427713627,2746.0,0.0123,1931100.0,3079.325954400825,694704.9146308989,0.004432566820168374,136
"Oxnard, CA",3.9634160382469665,222.72727272727272,2.4086788891848174e-07,0.0008613518615628838,112.90809360932845,3317.9023343258496,2.699430203489875e-07,0.004970370076154804,0.3560525515664888,10.596739550356485,4.893650901063553e-07,0.0044526939219246475,0.05631948860687584,0.48745474473288486,0.29491016119856495,1.1796406447942598,0.4465804313683718,0.40705824744810115,0.49982845264048115,0.49982845264048115,0.6610163449532087,0.4430946437606688,0.40869475518171383,0.8173895103634277,2.4968586077981687,2598.0,0.0076,318700.0,3019.2431142585933,874665.586467303,0.003451882823529218,137
"Greensboro, NC",1.6896543490326397,132.72727272727272,7.460871439957219e-08,0.00046701188277990373,41.360487925327234,1134.0720960299552,1.1345831140338138e-06,0.006199442083202779,0.19599785290737132,5.611116945887364,1.6835328449961554e-06,0.005043296912847071,0.04783688981398458,0.4116229006573759,0.20578608047086383,0.8231443218834553,0.14274752326502368,0.5278160645959727,0.6652396615871252,0.6652396615871252,0.32744670725987124,0.6991959336509593,0.4874584629380992,0.9749169258761984,2.463300909346779,4375.0,0.0084,365600.0,1454.0073377924534,254586.66829171128,0.005711246969642645,143
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,243.22921425896308,7235.382750879949,-1.1608678880295593e-06,0.006206372749793997,0.17121313738417204,6.868938039594534,-4.2547500038574504e-07,0.002398575327807264,0.13906943405391659,0.1430306723748929,0.36787699291206477,1.471507971648259,1.0,0.2072275857553089,0.6661724059121813,0.6661724059121813,0.2757929373507861,0.246897981893846,0.13475439400723038,0.26950878801446077,2.407189165574901,2598.0,0.0076,1162200.0,3277.120039914307,1633092.063824156,0.0020066964456617264,148
"Memphis, TN",7.262282621771027,282.72727272727275,-3.6587587936124497e-07,0.0004932433445883515,42.369340951471266,1082.89983581829,4.5617100442521565e-07,0.006260791222987868,0.18380825088048755,4.864935992248396,1.545276780583681e-06,0.0042421951388838695,0.06862639035126211,0.21071513644894052,0.21171460673146983,0.8468584269258793,0.1470317022511941,0.43306731759549044,0.6734961635019817,0.6734961635019817,0.3020423850762815,0.6695455296049573,0.38062231923857043,0.7612446384771409,2.281599228905002,4873.0,0.0071,653700.0,1436.9475415330808,241485.33184344272,0.005950454756666826,157
"San Francisco, CA",44.32871293960535,2344.5454545454545,-5.817203267245849e-07,0.0011301917031955528,155.15032292268998,4476.081137216995,-2.4983564168743747e-06,0.004943866585273385,0.1622424200411954,6.51792238792078,-1.237323269391845e-06,0.0024750589780307398,0.20690810147442454,0.1122671408758626,0.3556701780308389,1.4226807121233556,0.625965600925724,0.02043056305965352,0.49626155465333116,0.49626155465333116,0.2570970855012934,0.07278895237407924,0.14495436923074687,0.28990873846149373,2.2088510052381802,2598.0,0.0076,2472300.0,3023.5909346900467,1187716.3937638835,0.0025457179429074486,162
"Virginia Beach, VA",8.235264690115919,520.9090909090909,3.742592153714323e-07,0.0007383559200644697,40.156067121677445,1162.3983432868338,1.7091518139649233e-06,0.004184802253689695,0.19092679690193828,5.392820376909092,1.978632020321496e-06,0.003926875873939965,0.07225624151710665,0.5482953587794497,0.2671120661306617,1.0684482645226467,0.1376328493097649,0.6080617789827296,0.39410501050006946,0.39410501050006946,0.3168781308380221,0.7624829208744212,0.33857086535884884,0.6771417307176977,2.139695005740414,3430.0,0.0082,820400.0,1696.5153931302723,348956.2635334528,0.004861684888391852,167
"Springfield, MA",-1.971366911565493,51.81818181818182,-7.413029932774063e-08,0.000347417700666503,44.88909086141789,1303.7934559275252,1.4551318369333921e-06,0.004956979656295976,0.22062946691803814,6.894069462787922,1.8676294882945048e-06,0.004773989003485129,0.03417891735662048,0.34378211094124667,0.1787568110213566,0.7150272440854264,0.15773203157057797,0.5725847080461351,0.49802634053927747,0.49802634053927747,0.3787813986508398,0.738677311053861,0.451543152999797,0.903086305999594,2.116139890624298,2746.0,0.0123,331500.0,1861.018664857386,343930.74180701823,0.005411027391967234,169
"Minneapolis, MN",11.684490104610505,1175.4545454545455,4.09756519867174e-09,0.0007267618665185206,51.31239342880062,1383.3054180615086,-9.437573296095181e-07,0.004773039511113406,0.14604207143411285,4.451704234951155,-2.7484427747807947e-07,0.0031954948422746126,0.08512407875624647,0.3794623267386146,0.26449171460713755,1.0579668584285502,0.1850091246335537,0.23754979415860833,0.47327127198837315,0.47327127198837315,0.22333397538554758,0.2792022559590254,0.24103278525755764,0.4820655705151153,2.0133037009320387,4308.0,0.0112,1993500.0,1655.4321563696042,375419.2048180222,0.004409556397553091,174
"Urban Honolulu, HI",-11.13303007185007,-1.8181818181818181,7.457282409689481e-07,0.0002246094544875646,104.26123567512708,2860.7921410062763,-3.525246518288251e-07,0.004070657746781872,0.1980196608291812,6.314621541179111,8.85109742235856e-07,0.002717969668157963,0.0,0.7177246928868931,0.15100113664043707,0.6040045465617483,0.4098608239546973,0.3201228417384633,0.37874319217374536,0.37874319217374536,0.3316603526049542,0.527966066106939,0.1773493061039934,0.3546986122079868,1.3374463509434804,1154.0,0.0028,463200.0,2696.7146143172727,879674.9918302622,0.003065580628484682,191
